1.486097355051381741e-01,1.089696055467845662e-02,9.545650609045870649e-02,9.818588524333424217e-02,4.399952115511571865e-02,4.937767368268287937e-02,5.191901148863506399e-02,8.315985650131840767e-02,1.635798081041919122e-02,7.484370906181568583e-02,2.384627357919372193e-01,1.887016850909264964e-01,1.060596203483194361e-01,8.189507992904312972e-02,3.486672493232094439e-02,1.198012859682028725e-01,4.727108955798499379e-02,1.133773814536270380e-01,1.215224478617691201e-01,3.378130940596664467e-02,9.239910694602300467e-02,2.329558444811344609e-01,5.889043805507916673e-02,3.199843577307480424e-02,1.164911381314080036e-01,8.874291435783712712e-02,9.066715154852746095e-02,4.220602250852009685e-02,3.584987969102852723e-02,1.822446626833106043e-01,7.888304334003333473e-02,1.140760595433948782e-01,1.853300574217873337e-02,2.265741645457034631e-02,2.162138965838265869e-02,2.111269358183261863e-02,2.928682610489560540e-03,5.327039021110600153e-02,1.100040656420634005e-01,4.174422918266621624e-02,1.072543257243799633e-03,5.761010632423681915e-02,9.382882475741541328e-02,1.335529967818717134e-01,4.822088047061653254e-02,7.835632523285370257e-03,1.063080606763490699e-01,2.977057708010228190e-02,6.582899839370287554e-02,3.079601338597245941e-02,5.828174606333623442e-02,1.099352906875440336e-02,1.277967885662882053e-01,3.047250200005552009e-02,1.515785164054317125e-01,2.501895380354150072e-02,5.463932111571412342e-02,1.588337132784785610e-01,1.107053899909741790e-01,6.174812411082793856e-02,7.995170947042998244e-02,1.685347466196918664e-01,6.762780269952045620e-02,1.613590397232341767e-01,4.168831709624776921e-02,8.109881115396114226e-02,2.334828058999222078e-01,1.240068722109126109e-01,1.493572858816260424e-02,1.559141655065264531e-01,6.078454054634404267e-03,4.496210040069829189e-02,1.685650728852820246e-01,1.197707097869816495e-01,4.672732259144095346e-02,1.771862622396329079e-01,5.580135622036458409e-02,1.075987075572587687e-01,7.635913153982143431e-02,6.587373988246626733e-02,7.466247163394661157e-02,1.642251736447251920e-01,2.176971156821904396e-01,1.750206946113494477e-02,1.147684990761577845e-01,1.395472970157664479e-02,5.732759291627479575e-02,1.864608914313940768e-01,2.801707512295491947e-02,9.453245293422926632e-02,1.604014981374338872e-02,8.437111978897129938e-02,1.957688531300345036e-01,6.974804178541757493e-02,9.519542334462699484e-03,3.857656126655813200e-02,6.519934349671360763e-02,5.838658531566936344e-02,1.345288037069001900e-02,1.876648590628019657e-03
-9.530909356999484050e-02,-8.068021306030312423e-02,-8.165777805745558227e-02,-2.119075639963679744e-02,-7.845747832500066243e-02,6.210759773729456097e-03,5.172147664866789951e-02,5.341121393534414147e-02,2.090071805007753455e-02,-7.544980182276302301e-03,-7.682166054873222627e-02,-2.466062527983965344e-02,1.250128625309300801e-01,-8.819291801016550247e-02,1.488182639741335647e-02,-1.348863370638768988e-01,-5.680824044257071909e-02,1.589546678502853638e-01,-1.470373827521955779e-01,-1.149052354355012580e-02,8.428001606297959303e-02,-6.675662540357157893e-02,-1.960046505402160411e-02,-1.154763627576370633e-01,1.011858031848429235e-01,-1.558134394092388353e-01,-7.004370129552651980e-02,9.548005562761231746e-02,3.794665562375251766e-02,-2.857556641153466415e-02,2.999533257132037251e-02,9.656088093468931377e-02,-2.476613220720754252e-02,-2.230052582955021345e-01,1.138770970081980430e-02,-1.045280128777612699e-01,2.219522224660167020e-01,-4.347965762416666768e-02,-5.256408572341671886e-02,-1.526572253146651625e-01,-8.536380968207012143e-02,-1.693982997617475355e-04,9.888218676638525773e-02,-1.442035607645869577e-02,7.975431356334725108e-02,-1.129851462182464468e-02,1.247278742639692795e-01,-1.861152470183753405e-01,-6.558090403263468204e-02,-2.284796258009347616e-02,1.274866604226129220e-02,9.202360247680901884e-02,-5.166811002414411352e-02,-2.500775719523309210e-03,8.239091841992303433e-02,-2.001719824642799947e-02,5.619448463827014968e-03,4.320002619810284217e-02,2.073726390416270535e-02,1.146221457251987881e-02,5.977717118728560763e-02,-7.278424904561106926e-03,-1.537595285065871120e-01,-2.208230973470329261e-02,2.288141620342778668e-02,-1.076890442923832299e-02,2.324115383249702182e-01,-3.144905828601930048e-02,-2.652496418641097642e-01,1.314027159283655821e-01,-6.861091209837850979e-02,-3.071863125229414362e-02,1.442265126800366948e-01,-4.110156200045805147e-02,2.217802172943979522e-01,-1.531687726958959606e-01,1.189136223966544004e-01,-1.841232695510076900e-01,-3.618089488948117438e-02,-7.099329528184342153e-02,-2.280455656590626712e-01,1.942476763679523710e-02,6.810520274757298972e-03,-1.426788728005174700e-01,3.612280658129067568e-02,-7.156847233892491000e-02,-1.283483128556049853e-02,1.247496210006846101e-01,-8.196813411386992543e-02,8.379380630426903898e-02,1.678936506976632381e-01,-1.559110054481169794e-01,-2.311578380530360591e-02,8.755441730041452209e-02,-6.509555352012035001e-02,1.100421499116291911e-02,3.369102855149518766e-02,1.563287824843843654e-01,-5.905728246302138079e-02,-1.133266348837396603e-01
1.117904603947511288e-01,5.423430349653231980e-02,-3.439487449531980490e-02,3.088323011883142150e-02,2.279928331014235421e-01,-2.351924519059471128e-02,7.503788895767898870e-02,1.143172119255796287e-01,8.754246474727014893e-02,4.783910637232097890e-02,-1.066840643176738546e-01,-5.711213322779078866e-02,1.238997704609865191e-01,2.671188554637634813e-02,6.880121157779084395e-02,1.119471779532464073e-01,2.739755670589781589e-02,4.433572720104816955e-02,-9.344933624048201715e-03,-8.687436417324530258e-02,-1.148395275213568989e-01,-2.232501929783575478e-01,8.387143357653230324e-02,-7.036879417987071395e-02,-1.951601115912947049e-01,1.445528765476606914e-01,1.212805923032548305e-01,1.858827105884073294e-01,2.355167035409562026e-03,-4.863048617987715538e-02,1.002048162486652572e-01,1.072603660144159227e-01,-2.610946267473211457e-01,1.075858674570157048e-01,-6.571326116421735697e-02,8.578408301668377645e-02,-1.142927464891342476e-01,-6.829287500338837580e-02,-2.030578434566457369e-02,3.912026832230822149e-02,-2.577145153081758858e-02,6.415923996531679163e-02,1.575712266684834578e-02,-9.778626084187953815e-02,1.215985251671621303e-01,-7.892367752115002355e-02,8.425068441086422388e-02,1.429289063927842163e-01,-6.001700289634830793e-02,3.660310579781036328e-02,-3.623685626577042435e-02,1.919105954738372505e-02,-5.070431703301939499e-03,-8.861408902319262149e-02,-3.954962976483610004e-02,1.607998753022379240e-02,4.354565045091261105e-02,4.946032361215308565e-02,-2.788450377742961450e-01,-5.597591275426529178e-02,2.335261485337664922e-01,-8.767489239286177516e-02,-6.933226959933042055e-02,-7.077479648292657639e-03,6.092183730027387646e-03,1.602125483634559561e-02,3.289107885643165197e-02,-1.364558150194620512e-01,1.045575972593340980e-01,1.482075896637286005e-01,-5.924980621952022353e-02,-4.464462551870194973e-02,4.906938404715999180e-02,8.261064614488678945e-03,1.126757737439520873e-01,4.529107503308924670e-02,5.989681919689524014e-02,-7.834843749455899439e-03,-1.814438428479313303e-02,-9.020434361581198060e-03,9.490351790479578664e-02,-8.866055191432120619e-02,-5.194970482198904560e-02,-6.841927431345243282e-02,-2.511958254940132584e-01,7.079693088584590455e-02,-1.596157742626700196e-02,1.816384675243684632e-01,2.514820337666186581e-02,-6.789433075685616728e-03,-8.941068551456439473e-02,-5.808874620262584332e-02,5.816055958633217088e-02,-1.529148421180435147e-01,-4.613162350028410241e-02,5.455788937240385605e-02,1.640787923120033687e-01,9.348011199940239879e-02,-8.689720197322237105e-02,2.160065486970690757e-02
-6.502315730232801141e-04,-1.331169394176187903e-01,-1.046593747864764667e-01,-6.481933336123546496e-02,-1.758880864206842018e-02,2.231400915402778906e-01,-6.082112161905384867e-02,-5.026935721499671550e-02,1.567727260920064869e-01,-2.580809309027642592e-02,7.353998116635067361e-02,-8.539507265829492100e-02,-4.048348617614671435e-02,-3.624257469473856491e-02,-1.850557701044826808e-01,4.310860046255390182e-02,1.201834655267047525e-01,-1.334552601012165170e-02,2.090762341931752533e-01,7.440772783347560093e-02,-1.060131208457750496e-01,1.247216538230392774e-01,-1.760799960932117950e-02,6.155932436272400221e-02,-2.082252013251134713e-03,-6.089655231802596630e-02,4.700795069785396185e-02,-9.213653819774443587e-02,-7.972740013339583640e-03,-1.431062891145511995e-01,-1.533878166472531224e-01,-4.404695483939032735e-02,-4.800361146560701286e-02,-4.461298409830214556e-02,-1.491320653274754993e-01,2.008555389341874498e-01,-5.494039821845016214e-02,1.412064157487176730e-01,-1.282803795852629769e-01,-5.214402419609238948e-02,-9.458953442193634986e-02,-4.179536080489288513e-02,5.793979904547844062e-02,1.344798526742423811e-02,-9.600887380879180588e-02,-5.467971430576661768e-02,4.157429365806607907e-02,-2.302807566071813639e-01,7.352787298641552845e-03,1.576043667490778510e-02,1.594069595405054815e-02,3.445542993430750905e-02,7.704464696548223024e-02,1.858880129013188165e-01,-6.954362861046335664e-02,3.595206345380410132e-03,-1.780483628296586629e-01,2.830590846823446277e-02,-1.687102274409079117e-01,1.148042314899488589e-02,1.097576391349664449e-01,1.550072857199998044e-01,-1.796463885539187622e-01,1.422982704980477187e-02,-4.296693011997743811e-02,1.337843270437667487e-01,8.123034161919735763e-02,-9.438588477298638646e-02,-1.418840292828170944e-02,3.422369603003555527e-02,1.165187578210338942e-01,-7.077131077463992559e-02,2.856265474811744975e-02,-7.880453228268906318e-02,9.578706629429252495e-02,-5.644019014460212313e-02,-6.385449050778427976e-03,1.257441703221461871e-01,3.001293877385980968e-01,-1.805639535000164719e-01,1.062522474388105653e-01,-1.739517759475646408e-02,-1.619187983161367653e-02,-5.020968467148922282e-02,-6.185708464036168003e-02,-1.431001844950513524e-01,-2.637648948836986834e-02,-1.738812756518880523e-02,-8.309102286897987466e-02,-1.477005390442142629e-01,2.795291974305048888e-02,1.976375138809456297e-02,1.053790355499509002e-01,-5.137205520857353325e-02,1.055164567560942929e-01,-1.074258230235474593e-02,-1.732718216338695674e-02,-5.542681554507619332e-03,-4.156000171184361103e-02,4.383865080133513698e-02
2.289040553083810520e-02,1.933324514947953529e-02,3.247922509107254579e-02,8.272984814666647924e-02,9.606028671274681463e-02,4.614961165321958270e-02,-1.833788915846400538e-02,-1.634278777077113054e-01,1.541005113796591330e-01,-3.039702284744687927e-02,-3.335397140381034242e-02,-5.495939532895104118e-02,-1.173172584360650944e-02,-7.125116216945844017e-02,-1.864534027127875623e-02,-1.319430542940464857e-01,4.465116558514244278e-03,-7.388536360431170735e-02,-3.677101873289684297e-02,7.623289719842994694e-02,3.744390691608676797e-02,1.686956855463055405e-01,3.524519661931547337e-02,1.358952000908197899e-01,-9.058445151274836446e-03,4.184844841331056969e-02,-1.597731871816820137e-01,2.155086312451837127e-01,5.618478141807047715e-02,-1.315818419912744702e-02,5.763298067639386485e-02,1.081759442341225924e-01,-1.479252134697472965e-01,1.683211718023506220e-01,1.951401773199136491e-01,-8.860631842063251482e-03,-1.234522274913141676e-01,-1.602516603316774535e-01,3.381435543580440378e-02,-2.024166140764693117e-02,2.931421536883702106e-02,-1.666562950440567958e-01,1.638924926828799755e-01,-2.090675598310702266e-01,7.440144930685356484e-02,2.168062768784949634e-01,-8.737554530387217633e-02,1.983438824699760086e-02,1.149909034344852865e-01,-1.662341227945996758e-01,-1.434184645023032778e-01,-6.555910784631942267e-02,3.161065466060362927e-02,3.360917615309796241e-02,4.482288376175591615e-02,1.195406549071183350e-01,2.707425009480405459e-02,7.872335404312150176e-02,1.442857316405279922e-01,2.917214681842394269e-02,-1.471905680179210196e-01,6.100890195315274850e-02,-7.507636737714877551e-02,6.195642804222215028e-02,-1.997416467383690553e-02,-1.258822152626825307e-02,-8.782942247708255823e-02,-2.972372635593876350e-02,-1.000814590142353050e-01,-9.860101978136179279e-02,2.230167525626866043e-01,-2.261522330624777394e-02,9.706907983747688207e-02,-5.744345675305138899e-02,2.373436311474521332e-01,-5.009006917678742593e-02,-6.016004303388835898e-03,4.334219385024876831e-02,-9.405190261330992341e-02,-3.597792627911237245e-02,1.261559735103138236e-01,-3.683557085563270508e-03,-4.122300486405174741e-02,6.763047866340896053e-02,3.207438442544049972e-02,-1.984438585065878904e-02,5.285281463616653408e-02,-1.889100725327435160e-04,4.148154781004902841e-02,-1.403815347216318676e-01,4.897391368044263366e-02,-1.273629743461799357e-01,7.259767468734852625e-02,1.092118398583058914e-03,-9.651604166785632266e-02,1.827411022597304757e-01,-4.846327050645542200e-02,6.944765249498307744e-03,-1.553687495765263271e-01,6.841558308145904987e-02
5.681404223613762544e-02,6.107598339930168929e-02,3.117545287262201911e-02,-5.974803779752252885e-04,-1.691593847628800884e-01,1.420824133323350495e-02,-5.243036250397930219e-03,-1.213940679358082447e-01,2.200877457440436058e-01,6.814555927749726960e-02,1.335401358973418995e-01,3.825489932425688716e-02,1.978570544101419457e-02,-6.263086654815451515e-02,-2.402602712554829656e-01,-1.884521628550840933e-01,9.658757240949934764e-02,-1.248146115339606030e-03,5.347797722265788117e-02,-7.643522469240382478e-02,-4.114764205814590292e-02,1.272669400784995006e-02,1.106215359659057547e-02,8.455593520668291951e-02,4.705592889673474583e-02,1.677876071074788783e-02,1.691283347690085426e-01,8.093681883564161211e-03,-1.983435739359093730e-01,-2.919832492248329234e-02,7.463658642896407736e-02,3.436737657808867918e-02,1.602166418634257128e-01,6.526835202459189966e-03,5.233221620975985616e-02,1.272623184177405081e-02,3.064220271676893620e-02,-1.756784729195296213e-01,-1.414558120791085671e-01,2.318841240627562139e-01,2.719900495728811221e-02,1.228928257892261122e-01,-1.882089716004395341e-01,9.205252601523261635e-02,-8.969328451384407652e-02,-8.837425756879364186e-03,3.522667776985512200e-02,1.118183468302801908e-01,7.299105117751425453e-02,9.201019285398299996e-02,2.839978146964054762e-02,-6.907001447385431592e-02,-6.803487727150853148e-02,-9.778680682726506590e-02,-1.109588186291092099e-01,6.998835903658431890e-02,4.161113047737190901e-02,1.747142463391044842e-01,6.521678953215311741e-03,8.858878389564925349e-02,9.425794284585467531e-02,-1.772465136479173860e-03,4.552189934991570514e-02,1.007285144433001517e-01,8.174745264887701979e-02,-1.240710067285731438e-01,-1.275273183773338870e-01,-8.083796601626076772e-02,-5.347849547007677007e-02,-8.430674696515327166e-03,3.886213107365939917e-02,9.405581162378838511e-02,9.475247454112561973e-02,2.414224147460097055e-03,8.640080790264870192e-02,1.424196043089213382e-01,-1.533416876038200868e-03,-1.393441105362059063e-01,-1.651315755731411553e-02,7.605328848110880224e-02,-9.596396420197712829e-02,2.366159073770733243e-02,-2.747118672154718125e-02,-1.585845977873205359e-01,-1.337282040745637890e-01,-9.588146968592017871e-02,-7.047722426530758644e-02,-7.911309368824928634e-02,-2.986161081536153339e-01,4.385532417643786540e-02,5.937879840390947878e-02,2.646549357766842317e-02,-5.405524605138429389e-02,-5.014837872653184203e-02,-1.474983558108482196e-01,6.420331533635200739e-03,-8.318103783173745602e-02,4.812630844404998387e-02,-1.297400920160943771e-01,4.992706502520181250e-02
-1.546275402300700819e-01,-5.335997344526850934e-03,-4.039189368449669360e-02,-3.120497765061490750e-02,1.300245130267453642e-01,-8.889664972805157162e-02,1.239315527154534191e-01,-7.074678379917007098e-02,2.410131834121908012e-01,-6.543540066922121090e-02,1.090279339600818964e-01,-2.098411325605474553e-02,-4.825960673725225580e-02,8.374982766764942077e-02,1.256986030539948562e-01,7.801329300732713634e-02,8.630701028107343187e-02,1.549963529565272502e-01,-3.386023071284019210e-03,6.360051491164200876e-02,1.246510387223072058e-01,1.857801285456681106e-02,9.598721724716213766e-02,-3.480476769425432104e-02,3.190923735984062259e-02,1.729316236704567245e-01,-1.237565710681882564e-01,1.817375816866394211e-01,-1.166893107548737513e-01,2.672287251373382452e-02,-6.542581323469572052e-02,7.741642449205930754e-02,-3.422237071508023309e-02,-1.640977545223194778e-01,3.172178675933289265e-03,-1.133142724139192814e-01,-7.036994819950710689e-02,-3.679864264829091347e-02,-1.233238738202271229e-01,9.129803946797869496e-02,4.809791987947983731e-03,-4.247760932683157520e-02,-1.649553715866743098e-01,-2.753258107845069427e-02,-5.657934905464116759e-02,-9.460636485076047431e-02,-3.704572803378838874e-01,-2.790615135620347007e-02,7.404227343643499104e-02,-1.154844352568823035e-01,2.070556001034405333e-02,1.096072812141589969e-01,2.905873865205657255e-02,-7.375385786516264197e-02,-1.263725184472529531e-02,6.063031059051404714e-02,-5.443209866080200854e-02,-1.292343559711213452e-01,5.805963245915041898e-02,-3.816256548086982558e-02,9.920576681871742797e-02,4.682575559930678144e-02,-8.990214997112568052e-02,-6.858553914453234535e-02,1.025718392145616858e-01,-1.100901307883072194e-01,1.977682712296127687e-01,1.032329548206808653e-02,-8.302533848237715619e-02,-1.415320924394607160e-01,-6.911934482480305841e-02,-6.676305535022318549e-02,-4.620473761638569515e-02,1.877370309430867121e-02,-9.145035447499362535e-02,-5.687955284219845323e-03,-8.548504768358962391e-02,2.064856118956478748e-01,-7.576186042613174132e-02,-2.707130602799356911e-02,-7.884140201755611768e-03,5.653783715688870393e-02,-8.252246469283568142e-02,-2.126476999593540640e-02,-5.917948189202586196e-02,-4.212188939210676636e-02,-8.581557651149580856e-02,1.128032780402443425e-01,-1.125558203084328357e-01,8.547412704160881058e-02,-3.166923850948748925e-02,1.000165565470478857e-01,4.331410838984391803e-02,8.744702228876084782e-02,8.374309992477578513e-02,-2.191852200232584091e-01,-2.762746986349155082e-03,-8.358694131920822723e-02,-9.777593023295320929e-02,4.326634419276124272e-02
2.484665591866961828e-02,-6.661935172885211087e-02,-1.249234730304213670e-01,5.899237768993166771e-03,-5.901884706411272136e-02,1.076119192166080790e-01,-3.385832210475289185e-03,-8.822519755340010178e-03,1.066332872200484450e-01,6.756014407244985420e-02,-2.117728807491565113e-01,-2.682326521922564697e-02,-1.598248011808947044e-01,-4.470089308834858388e-02,-5.395190327078393244e-02,3.405222858224845467e-02,-3.430730237273562494e-02,2.665605146368858064e-02,-2.296429471384418830e-02,-2.216924814530808752e-02,-3.272493306621397646e-02,-9.576620796795837220e-02,8.808049516029665960e-02,-5.871002395835883680e-02,2.947580664066787315e-02,1.454188296228096366e-01,-1.458852164773409288e-01,1.662540171191595195e-01,-1.244421901762271347e-02,-1.636243349917206880e-01,7.359365413603488615e-02,9.580627725221814439e-02,-5.472666097200553498e-02,-1.281481619844365705e-01,-9.677495592911354583e-02,5.374660375293525971e-02,-1.017898537023628341e-01,8.595483551891708318e-02,1.655733913857038997e-01,-6.855924144951249140e-03,-1.512505219262406109e-01,1.380755235967963401e-01,3.037781244835233846e-02,1.622131305827999859e-01,-1.048805218408113138e-01,1.734517344714318066e-01,1.396634962353481002e-01,-7.575346315468131642e-02,5.761969161244588026e-04,-1.468153795685646634e-01,1.639876570212182028e-01,-1.284216126244164813e-01,7.402374497448074853e-02,8.161115142593912408e-02,-5.379031136090047654e-02,6.718608853899382671e-02,-1.012451740224550034e-01,4.345973687881082848e-02,1.753464021569003661e-01,9.359351166410534439e-02,1.125583032827155439e-01,8.937422861490301740e-02,5.708570901736210318e-02,-1.328572893795287868e-01,-3.845099275491145607e-02,-9.926672007218111105e-02,-1.085444284438707579e-01,6.251733308249418641e-02,3.235739947486762635e-02,5.588546753848043502e-02,4.503176320684457168e-02,1.456686735834041568e-01,-3.341395648329325008e-01,1.304378891476316027e-01,6.062355839467600122e-02,6.107880107311883244e-02,-1.933510824561369690e-01,-3.517387014753845138e-03,4.175744227465013475e-02,9.651965821497210385e-02,-2.727391348663229381e-02,5.819641228019287182e-02,1.191485073502548172e-03,-3.302302952108306794e-02,-1.632224318570986085e-02,5.385855125653607467e-02,8.328689211628340083e-02,1.128565025989980569e-01,8.832820913102563953e-02,1.653979915375134724e-01,2.788137084932451257e-02,-2.881619564320114443e-02,1.158204259418388164e-02,-1.440232176665597356e-03,-1.598974108013312412e-01,-1.676722727419362874e-02,-9.843198994449785244e-02,-1.980136475966717477e-02,1.182588312082688727e-02,-6.428847044691821111e-02
6.724976086857870072e-02,-1.761173117591026127e-01,-5.298382283373359591e-02,1.253199177415167606e-02,1.974613279335613869e-01,-4.872001683234158421e-03,-1.386209402367443166e-01,1.730286804952931501e-03,4.717285697060978611e-02,1.870972116543476449e-01,-1.714771368948425079e-01,7.823256852066474976e-02,-1.364830574222475508e-02,7.461223499544634985e-02,-4.420354561679418204e-02,5.975300995270593080e-02,-1.491001626468576313e-01,1.400568814031204201e-02,2.678878383137605484e-02,-2.243865740137883542e-03,3.647265925437685047e-02,1.157701297215806523e-02,8.364895894510615548e-02,-1.604361094881012403e-02,8.836965157847471997e-02,1.500430743068898176e-01,-1.791737733322948667e-01,-1.192587580144634785e-01,1.029725079712972557e-01,-2.447250295591858055e-03,1.907498274680655484e-02,1.223629703764565757e-01,-1.979691584716270283e-02,-3.789347733012591452e-02,4.243071267965030369e-02,-2.370522653264595266e-04,8.520533086539798170e-03,3.257751109082638891e-03,-6.284863657902559075e-02,5.691421917400730363e-02,1.760528394305392874e-01,-1.711971992652101260e-01,-1.094598373171188493e-01,1.568740468836475332e-01,-3.794588853969731862e-02,-1.346539279057377692e-01,5.740410700150865020e-02,2.264788697909640345e-04,1.168810910429366884e-01,2.425851104365148725e-01,5.631350147209025075e-02,-5.282889114466057801e-02,-1.443818716764740384e-01,-6.120772338291585735e-02,4.524525180151314080e-02,1.303231287557467255e-01,-1.871899563114135662e-02,7.710057604639546092e-02,5.873968799086103781e-02,5.385252449852898776e-02,-2.379589111197050189e-02,-5.694581876251864072e-02,-2.362978810208555755e-02,1.390835196051790588e-02,2.227337934636767353e-02,-1.557553997940795409e-01,8.387849054829787931e-02,-1.098249802332561531e-01,4.340185700458265572e-02,-8.864070132928793255e-02,-2.163369343808934919e-01,7.563748277307689311e-03,-1.718558897552393411e-02,1.612317527626880853e-01,-1.029915734884471155e-02,6.412433029956656448e-03,-5.339081811380978759e-02,6.200660389501270325e-02,4.482258930989105328e-02,-1.420655481046639856e-01,6.970806381438343635e-02,-9.558533770687853426e-02,4.018622631480147506e-02,1.455321553474731022e-02,1.880850915488715969e-01,-3.683793368379173483e-02,3.396303433775656883e-02,-1.932792531270102199e-01,-4.409632966681912430e-02,-1.601479158767298294e-01,1.764618063111215995e-01,-2.113193409166976289e-01,1.561246072585969168e-02,-1.857928858266299499e-01,3.154817972286971806e-02,2.629014379664808623e-02,9.513432076274758176e-02,5.335435167197072337e-02,-6.177658283092749697e-02,-1.114065043293010482e-01
5.933212559039843098e-02,5.083881644152239004e-02,2.710556682047970262e-02,1.830640757093351945e-01,1.998551223554281137e-02,1.815321923793360992e-01,-1.815552963401619035e-01,5.818432481793835848e-04,8.030319298387392224e-02,-7.152151184364758524e-03,1.264275963741163800e-01,-9.646031736361468378e-02,1.386223752572370849e-01,-4.240516603037941534e-02,8.726313350693727655e-02,8.765255565164450924e-02,-9.360455845349283099e-02,1.025891962816369990e-01,-1.287099353756395725e-01,1.109894649719950499e-01,3.861129981243242165e-02,-2.227872039350942690e-01,1.376127107241867029e-02,1.338207444391269207e-01,-5.535984114028778130e-02,2.333965589725985751e-02,2.093371481768668135e-02,-1.088619216788346347e-02,9.471430070076218566e-02,1.243834927076913344e-01,-5.855178581344350208e-02,7.087110363333258556e-02,-1.019360284411130330e-01,-6.866829311943616065e-02,1.862807056740812747e-02,1.547100029516764730e-01,3.448706516862912186e-02,4.352772089629142194e-02,-2.004174903649894868e-01,1.653892047051393199e-01,-4.726453885725880738e-02,-5.874372215394735308e-02,-2.284017062646198637e-02,-3.956685120643373132e-02,-1.224553676431945348e-01,-2.708778924491217141e-02,9.736811432246443576e-02,-4.521920354763761529e-02,4.521010864669484236e-02,-5.825943616806451147e-02,2.668727121414636860e-01,-6.097484090215050945e-02,1.348624432359584180e-01,2.199613859379290215e-02,1.520102019557761919e-01,-6.815462142192885153e-02,-1.192040307024718089e-02,4.946039985723450078e-02,7.031733656953633935e-03,-5.335780656123636362e-02,9.750706224163831204e-03,-1.706641124427364931e-01,2.760934850814182259e-02,-1.490705137953151349e-01,9.400927879940960963e-02,-1.100001565538095416e-01,9.377401149527525570e-02,8.957562807536514904e-02,-8.742428408886265823e-02,-1.486986830476543786e-01,1.805033959703278984e-02,1.412383666653884047e-02,-3.567854457115406802e-02,-1.336808429192009040e-01,2.698169426170378415e-02,2.057665186503469454e-02,1.053527650561476986e-01,-1.443740878020965401e-01,1.244807324350978850e-01,1.821799674661739588e-01,5.975287141375668770e-02,9.360406658184612649e-02,-9.767458482886319515e-02,3.070830046255515131e-02,1.562096355188877239e-01,1.962360586896877424e-02,-4.005303878684587232e-02,-9.961106219184513721e-02,4.642562585160989880e-02,-6.695658030120155146e-02,-1.486142049800825149e-01,2.360425855003125267e-02,-1.686225583493209390e-01,4.673550668577290679e-02,-2.995046047890796270e-04,1.095323301134621952e-01,-2.965829542875435265e-02,1.633405151535900768e-02,1.597163751705416718e-02,1.997061939408337761e-01
